FilmID,ReviewID,SentenceID,Sentence,Label
10,1,9,"u želji za boljim životom mlađahna rain i njen pratitelj, prijatelj ili nešto poput brata (“poput” zbog činjenice kako je riječ o umjetnoj inteligenciji) andy postaju dio ekipe koja želi ukrasti prijevozno sredstvo i krenuti na put kojem je cilj planet gdje se, navodno, nude bolji uvjeti života (“romulus” daje društveno-socijalni komentar).",1
11,2,3,"garland nas u “civil war” (kojem je kod nas u distribuciji neobjašnjivo dodan i suvišni podnaslov “svakom carstvu dođe kraj”) in medias res, u razjedinjene američke države u kojima se tzv. zapadne snage kalifornije i teksasa (što možda iz naše zvuči kao neobična kombinacija, budući da su ove države trenutno na suprotnim političkim polovima) nalaze u ratu s “lojalističkom” amerikom sa sjedištem u washingtonu, dok na sjeveru djeluje nova narodna armija (koju spominju ikao “maoiste iz portlanda”), a na jugoistoku nešto što se naziva floridskim savezom.",1
22,1,6,velika su očekivanja od špijunskog trilera “black bag” koji u kino dvorane stiže idući mjesec.,1
3,1,24,"racionalan, pomalo neurotičan, eisenberg je ponovio uloge koje mu najbolje leže i kao nekakav woody allen za moderno doba prošao je i kroz ovaj film na način da nam je uvjerljivo i na nov način prezentirao ulogu koju smo već vidjeli.",0
20,2,13,"iako se ovaj lik ne pojavljuje često fizički, njegov utjecaj je vrlo prisutan, a najveći dio onoga što donosi tek će se razotkriti u budućim projektima, što je sony i potvrdio kroz marketinšku kampanju.",0
19,1,10,"momoin aquaman psuje, urla, zbija šale, neodgovoran je, nije ga briga ni za što oko njega i toliko je neugodan da čovjek poželi da zlo nadvlada ovakvo loše dobro i da ga crna manta potjera u krčmu iz koje je izašao.",2
16,1,18,"dante reyes svojevrsni je joker za domovu obitelji – manijakalan, sociopatske naravi, okrutan, proračunat, karizmatičan, metodičan, sklon teatralnostima (prezentacije, korištenje glazbe), pomalo feminiziranih manira i bolestan do krajnjih granica čime se savršeno suprotstavlja domovom hipermaskuliniziranom i stoičkom liku.",0
6,1,37,"vratolomije u filmu djeluju stvarno, prirodno, baš zato što i jesu takve, i jer ne dolaze iz žanrovskog akcijskog spektakla već likovi moraju nešto i poduzeti za tako nešto, a sve u svrhu same priče koju pratimo.",0
9,2,37,"madame web pokazuje da su spider-people stvoreni na toliko različitih načina, pa zašto pokušavati retroaktivno uvući ne samog spider-mana, već njegove rođake?",2
23,2,17,"osim zanimljivih analogija s monopolijem i radioheadom, jedan od primjera je i film ratovi zvijezda: fantomska prijetnja, a grantova je urnebesna imitacija jar jar binksa uskoro postala viralna.",0
28,2,6,"naime otac mu je slavni anthony perkins (""psycho""), a majka glumica i fotografkinja berry berenson.",1
8,2,19,"sa zvonom su povezani “pupkovinom”, dugim kabelima koji im osiguravaju toplinu (potrebnu za borbu protiv niske temperature dubina) i kisik.",1
24,2,13,"u slučaju da niste gledali film beetlejuice i nemate pojma tko odnosno što je cijenjeni gospodin, možda će vas (veći) dio filma zbuniti.",1
2,3,39,"redatelj filma je michael morris (za leslie/to leslie, 2022.) i može se reći da je svoj posao doradio sasvim solidno.",0
8,1,19,"parkinson vješto kombinira dramu ronilaca i film katastrofe (prikladnije je napisati film stradanja i neobjašnjive snage ljudske izdržljivosti, želje za životom) i niti jedan trenutak nije suvišan odnosno nezanimljiv.",0
5,1,23,"rozino osobno putovanje jednako je uzbudljivo, dok pokušava razumjeti vlastite instinkte koji se razvijaju i seže dalje od njih zamišljena da bude kotačić u komercijalnom stroju, ona završava pomažući u tkanju čitavog društvenog tkiva.",0
10,2,13,zato i ne čudi što „vrisak koji se ne čuje“ postaje snažniji dok nas kamera vodi kroz tamom okupane hodnike ovog uistinu napetog teasera.,0
29,1,8,doug se želi riješiti reggieja – pas je smetnja redovitim dougovim aktivnostima (masturbiranje i drogiranje).,1
37,1,21,"angažirao je mlade zvijezde u usponu ili već etablirane glumce (ima svoje redovne glumce, ako proučimo filmografiju), ali (širu publiku) nije pogađao u žilu.",1
14,4,1,"prošli životi je film koji nam dolazi od studija a24, od kojeg nam je došao i višestruki osvajač oscara, sve u isto vrijeme.",1
28,2,13,"i premda nema dokaza da je netko fizički bio u blizini, na prizorištu ubojstava agenti nalaze šifrirane poruke osobe koja sebe naziva longlegs.",1
34,1,18,već od samog početak filma može se osjetiti scenaristička i redateljska ambicija za što snažnijom karakterizacijom glavnih protagonista.,0
14,4,26,a nerijetko su ti filmovi i bili nominirani pa i dobili oscara.,1
33,1,73,„čvrsta jezgra ljepote“ je naslov drugog dijela filma (pokriva razdoblje od 1953. – 1958.).,1
10,6,41,izgleda da je dobro proučio materijal koji se našao ispred njega jer svako malo se pojavi nekakav suptilan ili ne toliko suptilan hommage u obliku zvuka ili ponovno iskorištenog dijaloga.,0
4,1,26,"koliko god svijet išao jednim te istim putem, utabanim stazama, dotle treba ići protiv struje i mijenjati ga, pa makar to značilo da će u nas sumnjati, kao što su sumnjali i u michaelsa.",0
14,5,5,"kada hae sung (tao yoo) dođe u ameriku da je vidi, par očito još uvijek ima vezu, što ih sve troje dovodi u nedoumicu.",1
11,3,24,"lee i jessie zapravo funkcioniraju kao antipodi, ili još bolje: oprečni stadiji iste osobe.",1
22,1,1,prije otprilike desetak godina američki filmaš steven soderbergh je najavio odlazak u mirovinu odnosno kraj redateljske karijere.,1
16,3,4,"kao scenaristi su potpisani dan mazeau i prethodni redatelj justin lin, ali teško ćete me uvjeriti da film nije zapravo napisala umjetna inteligencija sa smjernicama da ih prilagodi organskoj neinteligenciji.",2
3,1,3,"premijerno prikazan na sundanceu još u siječnju 2024. godine, film se tek krajem prošle godine počeo pojavljivati u kinima, s tim da nije imao široku kino distribuciju nego je parcijalno prikazivan po zemljama.",1
9,2,29,"no, kao i o svakom drugom glavnom liku u madame webu, o ezekielu uvijek dobivamo samo najosnovnije informacije, ne znamo koje su njegove strasti niti njegova svrha života.",2
19,3,9,"uz rizik da pobijedim mrtvog morskog konjica iz ranih borbi izgubljenog kraljevstva, atlannina je priča napravljena na način da sam se zapitao jesam li se krivo sjećao kraja aquamana ili ne, a ona je jednostavno izabrala more umjesto arthurova oca, thomasa (temuera morrison).",2
1,1,4,"prvi teaser filma, objavljen prije nekoliko mjeseci, imao je intrigantnu predigru, prije svega kroz privlačan i zavodljiv font naslova koji me podsjetio na znamenite “limenke campbellove juhe“, andyja warhola.",0
2,3,1,bridget jones: luda za njim četvrti je film svima nam drage naslovne junakinje.,1
17,4,32,"da ne govorim o zaista odličnim specijalnim efektima, koji gdje god je moguće uključuju i praktične efekte.",0
7,1,24,hoće li takav utjecaj imati i “the apprentice”?,1
1,1,6,žanrovski gledano film spada u znanstveno-fantastični triler s određenom dozom humora i romantike.,1
13,2,1,"anatomija pada film je na francuskom i engleskom jeziku, redateljice justine triet.",1
11,2,21,"ovo nije rat u nekim dalekim džunglama i pustinjama, nego američkoj publici “na domaćem terenu” i dio tamošnjih prigovora vjerojatno se može svesti na to da amerikanci imaju osjećaj da im tamo neki stranci (u ovom slučaju britanac) drže prodike o njihovom društvu.",1
5,1,27,kao sanders i njegov tim animatora.,1
12,1,95,"dramske scene, naime, itekako su bitne za emotivno povezivanje s onim što nam slijedi, i to ne samo kada je u pitanju ratno bojište, već i kada je riječ o ljubavnom odnosu između napoleona i josephine.",1
5,2,12,"međutim, predrasude se obrađuju i kroz priče brightbilla i finka, obojica koji su žrtve predrasuda na svoj način.",1
33,1,114,"međutim, tu nam upada u oko i uho da su rekli kako je rođen negdje na obali jadrana, u mađarskoj…",1
12,6,6,"još važnije od svega, morao se suočiti i s nesnimljenim napoleonom, kubrickovim, od istraživačkog materijala za koji je američko-britanski filmaš složio svoj vizualno impozantni, ali narativno upitno uspješni eksperiment integralne adaptacije romana barry lyndon čiji bi naslovni junak po svojim karakteristikama mogao funkcionirati kao kakva preteča francuskog vojskovođe.",1
31,1,34,"slojevitost samog procesa urodila je plodom na najljepši mogući način i tim je više sve to zapravo još impresivnije i u konačnici vas, kada saznate cijelu pozadinu, doista ostavlja bez teksta.",0
15,3,2,"koristeći tek legendarnu napetu glazbu i rad kamere koji je davao dojam prisutnosti prijetnje, spielberg nije svoje čudovište prikazao sve do samog finala filma, a više od toga nije ni bilo potrebno.",0
16,2,11,"još jedan novi, ključni lik, jeste zlikovac, dante.",1
35,1,12,"tada film, uz neuvjerljivost, postaje i predvidljiv…",2
28,2,11,junakinja filma je fbi agentica koja posjeduje ekstrasenzorne sposobnosti te je zbog toga angažirana za bizarni slučaj istrage o seriji ubojstava.,1
32,1,23,"u mladosti je u tragičnom događaju izgubio oba roditelja pa i ta sjetna tema zauzima mjesto u njegovoj filmografiji te se osjeti i u njegovom zadnjem filmu – feminističkom art epu – „parthenope“, koji je imao premijeru u cannesu 2024.",1
21,1,11,"redatelj alex proyas stvorio je film dojmljivog mračnog ugođaja u kojem su temeljni motivi ljubav, smrt i osveta - brandon lee bio je odličan izbor za glavnog (anti)junaka.",0
28,2,36,"tijekom pisanja scenarija je stalno slušao grupu, a prilikom telefonskog razgovora s nicolasom cageom mu je to napomenuo.",1
20,4,17,zbog toga odluka da nam date više vremena na putu s eddiejem i venomom funkcionira tako dobro.,0
17,4,38,a možda je to upravo ono što nam treba.,1
13,4,17,"ipak, jednom kada smo svjesni da ne želimo ta iskustva, ili te narative, teško je prestati guliti slojeve sve do trenutka kad ne ostane više ništa za izguliti.",1
15,4,7,"nemamo više kao nemani samo prethistorijske morske pse megalodone, nego smo dobili pravi (morski) ""jurski park"": na samom početku filma ""meg 2"" imate dojam kao da smo negdje u spielbergovom filmu, s tom razlikom da vam je odmah jasno da će tu biti svega zbrkanoga.",2
9,2,6,"iako je ova činjenica o constance webb (kerry bishé) brzo postala poenta, cassie zapravo ima dobar razlog da bude fiksirana njome: naposljetku, njezina je majka umrla na tom putovanju, a ona je još uvijek bila trudna s cassie!",1
32,1,2,"iako praktički debitantica na filmu te iako u toj sceni glumi 18-godišnjakinju (inače, rođena 1997., glumi u talijanskoj seriji „red mirror“) mlada celleste je savršenstvo koje hoda i gotovo je iznad svih bond djevojaka, bo derek u „10“ ili ostalih žena, koje su nam pokazale (fiziku i) kupaće kostime, kroz desetljeća sedme umjetnosti.",1
15,1,22,"baš i ne – filmu nedostaje humora, akcijske scene su bizarne.",2
2,3,37,renée zellweger tu je i dalje prvo ime i tako će uvijek biti.,0
26,1,27,"dosta toga je simbolično u svemu ovome, od naslova, koji govori o čovjeku koji glasno viče dok svi ostali šute, dok film zapravo osim tog jednog kratkog „krika“, onako ekspresionističkog, ali ne motiviranog vlastitim egom, već humanizmom na najvišoj razini, buntom koji nadilazi samoga sebe i postaje bunt protiv tiranije i zločina.",0
26,3,45,"ponajvećma, radi se o ispražnjenom prostoru (samo)svjesnog subjekta.",1
12,6,15,"također, gotovo da i nema riječi o napoleonovoj viziji, onome što je htio, što je makar djelomično uspio ostvariti, onome za što, odnosno protiv čega se prvenstveno borio, te dalekosežnim posljedicama koje su njegovi uspjesi (ili neuspjesi) imali na narednih 50 ili 100 godina europske povijesti.",1
30,1,3,"fero je, čini se, u potrazi za mirnijom sredinom na kojoj bi preživio rane zadobivene događajima u privatnom životu.",1
5,2,2,"dreamworks je dugo godina bio glavni konkurent disneyju, što i nije čudo, jer kad imate hit serijale poput shreka, madagaskara ili kako istrenirati zmaja, nije ni čudo da predstavljate „problem“ najvećem animacijskom studiju u sjedinjenim državama.",1
2,2,27,"da, bridget je sazrela, ali je i dalje luckasta, zabavna i neobična.",0
33,1,79,"međutim, ona i kroz prizmu prvotno nijeme nećakinje, koja je također (tko zna kako) nastradala u logoru, emitira sve one uspomene na prijašnji život.",1
22,2,19,druga bitna stavka ovog filma nije strava i jeza koju donosi duh koji opsjeda kuću.,1
24,2,18,cijelu radnju prate i savršeni vizuali.,0
8,1,24,vrlo dobri su i finn cole te simu liu kao i bobby rainsbury.,0
3,1,11,"iako te bake u filmu nema, ona je odsutni lik koji je esencijalan za razumijevanje svih žanrovskih odrednica u filmu.",0
23,2,13,ugodan uvodni razgovor s vremenom ulazi u neki bizaran tijek.,1
13,2,9,jer otvorene su tri mogućnosti.,1
37,1,23,i onda smo prošli oceane vremena (praktički tucet godina od apokalipse) da bi ponovno rasturio kino blagajne i kritiku sa gotičkim hororom dracula (brama stokera).,1
20,4,18,"prikazane su nam nježnije strane obojice, s tomom hardyjem izvrsnim s manjim trenucima kao i s čudnijim komičnim ritmovima.",0
30,1,4,"no, mir na rabu neće pronaći – ubrzo nakon dolaska na otok patolog postaje pomoćnik lokalnom inspektoru mungosu koji istražuje ubojstvo lokalne transrodne prostitutke marillene (žrtva je rumunjka koja je tko-zna-kojim putevima stigla na rab).",1
28,2,10,"lista njegovih slavnih rođaka se doima beskrajnom, od modnih dizajnerica pa do znanstvenika, no još samo valja spomenuti njegova brata elvisa osgooda, jer je pod pseudonimom zilgi napisao izvornu glazbu za ""sakupljača duša"".",1
22,2,22,"kraće rečeno, prava strava nije ona vanjska nego je dobar dio nje smješten u nama samima.",1
7,2,11,cohnov način rada je često upitne legalnosti i gotovo uvijek je brutalan.,1
16,4,18,bez obzira koliko protagonisti pokušavaju nasmijati gledatelja razloga za smijeh gotovo i nema.,2
33,1,46,"i zato se traži utjeha – u opijatima ili heroinu (prvo zbog fizičke, a onda i zbog psihičke boli).",1
26,3,46,"odnosno, o onome što je najčešće „prazno“.",1
28,3,47,"nasilje koje nam on prezentira je šokantno ali i realno, jer se svake sekunde može desiti u našoj okolini.",1
17,5,13,"regé-jean page, da, simon basset iz popularne netflix serije bridgerton, glumit će paladina po imenu xenk.",1
11,2,20,“civil war” jedan je od najboljih prikaza rata koje smo već dugo imali prilike gledati na filmu.,0
16,4,10,dvanaest je godina reyes mlađi simboličnog imena dante smišljao osvetu za smrt oca.,1
12,1,58,"naime, tenzija u njihovim očima, posebice kada je u pitanju josephine, toliko je snažna i moćna da doslovno moraš uživati u tom njihovom međusobnom perverznom mučenju koje isijava iz običnog pogleda.",0
12,1,62,"i to je ono što me tijekom cijelog gledanja filma, posebno kada su u pitanju njih dvoje, najviše intrigiralo.",0
11,1,23,amerika je eksplodirala i stvari su izmakle kontroli… poput scena iz serije “živi mrtvaci” na cestama kojima novinarska četvorka putuje u washington razbacani su leševi.,1
